,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
44,GRD,Grenada,170.16799192509234,170.74120734599472,170.3762254601532,170.1156384290473,169.80289366846037,168.70759382996695,167.87202100156873,165.94166402981654,167.71637095495367,168.76028198417677,169.07275221168788
45,GLP,Guadeloupe,3000.141220720847,3007.063600547859,3011.8845942289463,3025.320056979521,3015.6797775148007,3011.981381583088,3015.1072483296593,3015.3119970572166,3016.2894290966437,3009.3197040942596,3002.3473826816876
46,GUM,Guam,45.512959871352706,45.512959871352706,45.512959871352706,45.512959871352706,45.512959871352706,45.616856071304966,45.46102050451381,44.31814633416492,44.733942073281106,45.513370584991314,45.87732993833865
47,GTM,Guatemala,21951.5204613551,21435.755868592885,21409.039543485167,21593.169618878368,21610.443124028923,21583.85772554406,21656.14771262615,21809.408674613915,21896.629421612295,21882.78674585093,21883.197469852374
48,GIN,Guinea,200087.87480658817,199800.67819073558,197158.21101914693,198131.5587520139,197257.54650806283,196355.02851296295,194340.92661723914,194483.95080348538,194185.36516058448,193041.22889750038,192319.25094070908
49,GNB,Guinea-Bissau,240844.81877501542,241449.7620223469,238316.947026821,236951.20699717992,236895.99915895602,237316.97638993376,235702.49870366542,234619.9606305052,235505.97339611725,236552.68954271855,234443.5098164769
50,GUY,Guyana,27051.092711581994,26560.066361494413,26342.190174466992,26192.412360272476,26119.05712608839,25599.745392962195,25655.769548477117,25538.05008923288,25249.299374663715,24999.24987305073,24786.334915032712
51,HTI,Haiti,14646.507387681228,13725.30399861019,13524.102559068904,13532.119994708613,13318.459239117545,13005.802646138984,12840.36595227583,12894.220013250437,13093.310452732794,13206.392045553304,13188.586740114917
52,HND,Honduras,54805.87146328588,55702.65615974919,56082.809690056994,56476.489721445796,56248.55198620026,54426.63497353074,53824.01291119987,54207.43631880823,54355.43485735691,53441.107018365576,52650.79614297548
53,IND,India,360986.39472059556,354898.56086875073,351484.46303151513,351646.06327600166,350610.5538092592,354699.8593125223,356806.3139571432,357427.0522661193,358322.02147623844,356762.2640099577,351881.26520188403
54,IDN,Indonesia,2745956.2373744063,2636835.0814457485,2592637.5031119394,2581531.61918545,2572279.530430373,2551408.6939350134,2538890.664498899,2533422.816819153,2533590.0982261607,2536108.597331149,2547401.9012536015
55,IRN,Iran,12529.092627607217,10310.168146020274,9176.842647754238,9263.261005138782,9352.483989269878,9648.881513532917,9200.07918180015,9101.203725096535,9227.075545979522,9578.2729207089,9012.21274941387
56,JAM,Jamaica,9264.263282961976,9623.40172930578,9642.722803155399,9582.676246376199,9325.895858311327,8778.1019690395,8578.119372983017,8523.867629857114,8553.18709477031,8573.301820083685,8575.945459930475
57,JPN,Japan,909.6729879984335,902.6219286116537,896.3757826047839,893.9566212379838,890.091692841459,886.4812694180577,880.7393208963415,877.4156675535231,888.0574568587674,901.6543819525837,903.2762916035568
58,KEN,Kenya,48284.86389712039,47573.678533746934,47244.79560090877,47518.01361783245,47594.39788921766,47282.742058883596,46965.4833788752,47080.35639802569,47494.66035520244,47708.493342691516,47596.870655011
59,KIR,Kiribati,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617,128.62039803450617
60,LBR,Liberia,16403.685546519617,16556.21704978043,16561.140723257435,16585.661762941112,16602.830659580308,16552.286044446744,16448.912420855333,16465.604900145096,16396.67007022463,16275.794975570767,15997.613521577325
61,MDG,Madagascar,248178.34837073134,243935.94442737734,242104.11920801442,242103.15559683784,241643.8296320989,241369.79870618167,240615.46536398007,240797.4191061314,241830.93442710518,242684.98764659758,242197.96906206146
62,MYS,Malaysia,466672.3495075258,464522.37718867214,462500.59368294186,462953.14638605627,462588.1947950997,460088.5526553328,458322.44611457404,458466.76633547904,459237.41847385885,459654.9164695112,458517.8408488546
