,index,region,name,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
25,56,CIV,Côte d'Ivoire,68.0313341666277,45.82198476133498,51.43471417181321,32.36736003201021,18.271626963626204,14.199537953146837,30.646595561051065,57.37994616971764,42.88969041349296,60.29694640818846,71.12426123893286,46.19014279418715,50.97398224180498,53.10279972908536,140.93684931303278,84.25287053107604,60.02426925204182,55.541204737020806,31.594978350009868,56.38870513391659
26,57,COD,Democratic Republic of the Congo,88.80687566112056,30.754499848922542,49.26155324884126,31.65257276093363,38.59591267501217,55.17521013968698,41.42018518519558,66.23638441595946,88.70303586873052,28.432048741267785,92.840817405519,74.80430598226822,57.662339122966245,81.6834642924076,46.89495994220912,70.609566814364,34.228029501408166,55.08948338029775,58.97670360686429,51.4811959024382
27,59,DJI,Djibouti,4.05467354564014,1.1438274783290674,6.628947780147751,7.927299665095928,26.933347525428005,15.211509834828743,10.995852327598843,13.53929714713535,9.640356486080005,9.532917982790066,92.39067726683271,30.257893673432264,13.229981703560593,7.06614340379126,8.470108054996365,6.076779388549849,13.31684910159502,11.118353119418614,7.598171854483336,5.447372332653739
28,60,DMA,Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.025588202729978353,0.0,0.07676460818993505,0.025588202729978353,0.027104793695216366,0.0,0.0,0.027104793695216366,0.0,0.0,0.0,0.0,0.0,0.0
29,61,DOM,Dominican Republic,144.9919074465424,30.380845626216683,46.02528735072195,26.331765004276605,35.91349017259146,36.5675201398092,54.986994025400435,77.02537106060717,72.46982287989654,71.98082891791762,172.13402019310334,100.18473388352203,67.63996752428841,145.82694754817206,135.73291222827305,100.85430320542302,53.53684211914532,44.55574594029505,35.05193269928019,54.42652948759816
30,62,ECU,Ecuador,1516.3550247378628,852.6388192872996,830.9573861147094,908.4566778319495,1552.2267083566471,976.7331733138535,881.9011079087493,1029.8171876245933,1451.6994250937942,678.5529205234088,4466.116227184778,2330.387815865585,1267.0818185487606,1130.2758206568146,1216.4695181118263,942.7117848213247,923.323108938625,980.1223374975796,966.4015373377429,689.7462323434222
31,63,EGY,Egypt,0.49931957569185503,0.28230696240760944,2.260037024882037,3.212663288776225,2.4975731779544112,2.9174847551920893,2.751663932336173,2.8445898685223274,2.697975280028622,12.156346849643654,45.912041080980934,9.331413041504998,2.4988513903301115,3.9139403359929164,4.400461386352014,2.1272950231553285,1.9879210651144965,1.168472037397467,1.6060987797638953,3.0186170433074455
32,64,SLV,El Salvador,226.50948126512645,155.97901150724778,87.32232681640276,82.05696010266352,87.3831623756274,86.91608990902213,188.56791258991902,69.23640036109148,129.79002471128328,78.82910766523223,140.67810801259864,79.39232966273474,85.19470777212564,152.95353823078943,256.5549964833477,141.7878679346664,106.90074432623341,75.88495825021653,263.4762322534333,164.9778401529123
33,65,GNQ,Equatorial Guinea,43.91391495802978,32.02711828122317,47.284085201517,27.06460169207393,28.62972079061378,9.472483724167578,29.425400551476436,32.87479713673764,50.94477588588576,34.36128187819588,28.471532406575776,42.580325500173494,10.427216195020689,23.581157350182963,47.24621223303728,76.13910258224426,54.80656981897634,47.52801999437587,25.520045767736423,25.40677956309537
34,66,ERI,Eritrea,36.890980306199936,18.010895228964312,102.11911454861018,95.60127053337439,119.92414433923983,90.58173803148156,134.72577804968967,98.15939481154449,84.92700941338552,90.04000719131972,702.2275846930246,297.23432281305327,74.69052405264114,107.75258205686768,101.10764402729471,110.79654131889129,86.61180770900198,88.66310239056887,145.1362428373978,131.1781463005292
