,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
71,MOZ,Mozambique,369395.83399456716,366091.42151057575,359784.36158684496,357420.12283343065,356446.25154246937,356191.21044240904,355757.2830858669,356492.339456895,355483.55174101726,351875.7610063426,345310.05030563194
72,MMR,Myanmar,674835.8962807169,636641.9147863059,626389.0309866432,629705.2746168091,623869.5350495589,607454.8241872705,605465.688447493,608477.9072189169,607255.1211417997,607331.8002571382,616352.767390731
73,NCL,New Caledonia,38265.24098775713,37638.63124923654,37491.53321429121,37261.6162544133,37268.81634737573,37297.568605583,37476.604392664296,37556.55688977034,37957.23561646646,38586.81582890251,38813.37549259918
74,NZL,New Zealand,33650.54689622455,34804.26624344161,34786.0334354177,34986.953964733126,35001.31897257904,35016.971774098194,34947.1504140043,34968.99798892189,35064.01238343901,34891.529932903715,34402.46251044456
75,NIC,Nicaragua,88456.7362437722,89395.93508198485,89713.12086674778,90386.03434433171,90025.03146771682,88119.11401148613,87418.42189827698,87737.18377017081,88085.0562771203,87158.5871127533,86023.75354328743
76,NGA,Nigeria,997475.411008134,989390.6943076978,984953.2974979868,984211.7882380071,982409.2316297838,979220.3638055585,974781.4774421481,975405.4290161408,974675.3866158375,975532.9528196865,972939.1124649749
77,OMN,Oman,195.1735126243189,161.79477816771274,147.58742201040445,154.13879918071493,158.31177282343143,158.1074043409197,154.20041068889088,144.621988559633,143.6165809277287,148.91368681645153,157.78619100595182
78,PAK,Pakistan,115929.73163237711,106264.77166297489,103282.8304355547,102322.30785492678,100276.45556888648,99085.9650285143,100955.51574397454,103822.11944975783,104952.84557726601,100853.96603964905,90122.51198490798
79,PLW,Palau,6563.567784057238,6610.651025037928,6622.25335760966,6613.119775594277,6616.820571524893,6617.868369079727,6621.919103745444,6668.182914273919,6672.376433472902,6621.648401820972,6598.8010073663
80,PAN,Panama,180639.9563015187,181535.0834950804,181343.84094984602,181449.89002469083,181142.23366672135,180682.44443462457,180284.03515792266,180186.25215214887,179755.42278251197,178637.26129178755,177164.08172803294
81,PNG,Papua New Guinea,530190.2806233899,531603.4076714788,530886.4059543645,530648.326005006,529454.5261229796,527160.2126205993,525718.2982531782,525500.3115792009,525347.5495480513,524148.0647616512,522519.94533994043
82,PER,Peru,6579.576832515606,6027.812987923527,5833.462900029825,5874.518010163354,5917.430714725866,5915.597566213164,5951.669034226798,6067.352418797891,6244.9965715360595,6320.688655502935,6281.203712614579
83,PHL,Philippines,339356.2157718262,329725.6524282047,323832.13501425745,322760.11725220724,321865.53349187935,321982.1639108673,321819.82117917994,322076.03220522637,324890.91028136975,327142.47562313,326944.75417497085
84,PRI,Puerto Rico,9911.672421209298,10283.950578621338,10325.07603586782,10107.950952177313,9998.213575085707,9910.04634547181,9926.809095197574,9966.973146979846,9931.598242777767,9717.988288745695,9505.549434134788
