,region,name,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
45,GLP,Guadeloupe,3416.787307052749,3424.6710357799757,3430.161547327616,3445.4628665700193,3434.4837885572906,3430.2717760731266,3433.8317491002153,3434.064932407928,3435.178105802152,3427.240456815058,3419.299850840035
46,GUM,Guam,51.83359453908472,51.83359453908472,51.83359453908472,51.83359453908472,51.83359453908472,51.95191937486115,51.774442067152464,50.472850684774706,50.946390261487515,51.834062290781716,52.248566678179024
47,GTM,Guatemala,25000.048652658294,24412.656998623504,24382.230430737738,24591.93166083483,24611.60403250157,24581.32657373775,24663.655868300004,24838.201021698038,24937.53459279711,24921.769508636935,24922.237272135913
48,GIN,Guinea,227875.1767458623,227548.0955588514,224538.65446026926,225647.17633785255,224651.785214023,223623.92958884576,221330.1183026002,221493.00504299515,221152.95317220793,219849.92442334615,219027.68142301711
49,GNB,Guinea-Bissau,274292.2613363412,274981.216374422,271413.33015689073,269857.9223094927,269795.0474556057,270274.48810640856,268435.7990380866,267202.92295804445,268211.98118187784,269404.0605477069,267001.967450508
50,GUY,Guyana,30807.82650512457,30248.608629372517,30000.47477980477,29829.89649806143,29746.354019682414,29154.922614422492,29218.727152065472,29084.659345069977,28755.808233119562,28471.032984092835,28228.54935665118
51,HTI,Haiti,16680.548298609563,15631.412336191224,15402.268947860914,15411.399808814947,15168.06681079579,14811.989879824243,14623.578083803328,14684.911153960296,14911.650376061123,15040.436230654192,15020.158204673315
52,HND,Honduras,62417.06379499247,63438.389906867546,63871.33744550872,64319.68998471559,64060.09728447657,61985.16065136136,61298.8491539888,61735.52067574749,61904.07258406532,60862.76701712273,59962.70133054488
53,IND,India,411118.55768033175,404185.27291067963,400297.04055857053,400481.08311642235,399301.7667636247,403958.9765781857,406357.9661467147,407064.9097933878,408084.16829236055,406307.7987414671,400748.94882534264
54,IDN,Indonesia,3127302.2592346137,3003026.8491529585,2952691.3104088376,2940043.0913944966,2929506.114266974,2905736.8300971496,2891480.3531715893,2885253.1554583544,2885443.6681529647,2888311.925058778,2901173.592113122
55,IRN,Iran,14269.07652320803,11741.997813835398,10451.281180068334,10549.700929301642,10651.314799199157,10988.874675297417,10477.744699198576,10365.137864856695,10508.490196719684,10908.46027944708,10263.788223694899
56,JAM,Jamaica,10550.842398950062,10959.856373514673,10981.860670989758,10913.47511913027,10621.03422848802,9997.165193651279,9769.409916293678,9707.623935681226,9741.015155692168,9763.92332336805,9766.934099997678
57,JPN,Japan,1036.004271230604,1027.9739925065126,1020.8604099035099,1018.1052863130913,1013.7036140862283,1009.5917913356981,1003.0524268913683,999.2671995572841,1011.3868725817932,1026.8720773297005,1028.7192304804778
58,KEN,Kenya,54990.44809857677,54180.49651838007,53805.9398066271,54117.101109913565,54204.09328452352,53849.15609760051,53487.83796250135,53618.664028636296,54090.50465145975,54334.03380016639,54206.909456881556
59,KIR,Kiribati,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796,146.48261901710796
60,LBR,Liberia,18681.75543775442,18855.469828486333,18861.077279537007,18889.00369065668,18908.556926253637,18850.99290285519,18733.26321648852,18752.273872042526,18673.765683741483,18536.104000918134,18219.28996079975
61,MDG,Madagascar,282644.23845844396,277812.66858269,275726.44773580786,275725.3503026556,275202.2352188454,274890.14811342943,274031.0563576414,274238.2790151482,275415.32428420364,276387.98456424475,275833.3310344546
62,MYS,Malaysia,531481.7013736045,529033.1505924487,526730.5909088321,527245.9920909812,526830.3576684891,523983.5764982088,521972.2010437169,522136.5638062207,523014.24063902546,523489.71887398744,522194.73131774
63,MDV,Maldives,97.34406656011306,97.34406656011308,97.34406656011308,97.34406656011305,97.34406656011306,97.34406656011308,97.34406656011306,97.34406656011308,97.34406656011308,97.34406656011308,97.34406656011308
64,MHL,Marshall Islands,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722,32.54464470607722
65,MTQ,Martinique,1920.9720972985817,1918.7934670257482,1919.323554150493,1930.7486341225801,1926.6852168269202,1926.7434881034992,1906.3679944188605,1905.2481348166625,1912.784559317358,1942.1077179223741,1944.11010948346
66,MRT,Mauritania,325.3715790737302,315.3635002938573,306.76955397564376,299.4628810588849,288.2480901939212,310.2876495877717,290.0599801565382,281.6448281051243,274.6504145233315,314.65687863145445,347.662854194284
67,MUS,Mauritius,552.9332163739773,428.9360428612557,407.6861430704968,397.9185984975749,390.6594735577326,386.0827709592675,383.56617876813823,375.29022966343746,378.43121869774785,389.7940002867714,396.2456580712607
68,MYT,Mayotte,676.752720998933,688.2530312766531,695.0719885098644,694.8356964760721,692.346586811276,679.7781585392694,673.9084586795589,675.2121484871473,682.2692381708279,683.6340879883985,675.33280211487
69,MEX,Mexico,1050306.2107253824,1020890.0716376047,1004116.584791256,993961.5723025468,990072.037927543,984105.1018606832,984600.0889808893,990072.5291666454,1001444.2402896405,1003314.4512839961,991821.867779428
70,FSM,Micronesia,9083.575795910383,8740.78866813677,8719.440462339806,8706.313739485327,8997.25651739637,9064.238507121565,9064.238507121565,9064.238507121563,9064.238507121565,8741.21116628811,8710.555388421355
71,MOZ,Mozambique,318644.68767446146,315794.26710386964,310353.73162785,308314.3146939258,307474.2431912568,307254.2420862252,306879.9318361513,307513.99910549907,306643.8083316084,303531.69052720966,297868.04020131135
72,MMR,Myanmar,582120.4616104221,549173.9360020425,540329.6918188389,543190.3180591506,538156.3484237938,523996.84814080625,522280.99896706373,524879.370202733,523824.58221711265,523890.7264193738,531672.3064759793
73,NCL,New Caledonia,33007.9947883527,32467.474711919982,32340.586417334154,32142.25765688463,32148.468531946302,32173.27052886467,32327.708660557055,32396.676515970183,32742.306152193323,33285.388590314855,33480.821312166605
74,NZL,New Zealand,29027.311677748894,30022.521983946797,30006.79417414618,30180.110312064622,30192.501717211253,30206.00398657191,30145.77535529706,30164.62130060938,30246.581705354853,30097.796549913837,29675.921905589763
75,NIC,Nicaragua,76303.700527152,77113.86321152837,77387.47096781414,77967.93313106587,77656.52829570376,76012.46407871839,75408.03977551206,75683.00708094635,75983.0855228951,75183.90358755123,74204.98434963079
76,NGA,Nigeria,860432.6620757626,853458.7013786724,849630.9567470456,848991.3231485859,847436.4190739198,844685.6685283672,840856.6389922297,841394.8661082989,840765.1239422376,841504.8694673311,839267.3958045484
77,OMN,Oman,168.35870155866002,139.5658581178472,127.3104449571998,132.96173103072354,136.56138148881917,136.38509111061902,133.01487775836142,124.75243122563627,123.88515614732995,128.45449477044897,136.10800914764482
78,PAK,Pakistan,100002.1920353499,91665.09706182717,89092.84355046548,88264.28678414051,86499.51332780808,85472.58380801855,87085.27769624512,89558.03986207182,90533.41597784712,86997.67986529961,77740.61600351255
79,PLW,Palau,5661.801823709347,5702.4163169881585,5712.424609714788,5704.5458868900905,5707.738231943651,5708.64207301028,5712.136278855678,5752.043922905322,5755.661296173902,5711.902768560655,5692.194368518733
80,PAN,Panama,155821.90474317136,156594.05076857994,156429.08296036915,156520.56199511266,156255.17442147344,155858.5554486138,155514.8834635552,155430.5348259495,155058.89693159537,154094.3592021668,152823.57919118297
81,PNG,Papua New Guinea,457347.6494046217,458566.62749111856,457948.1343539835,457742.7641139228,456712.9799216091,454733.8812363651,453490.07090885896,453302.0333370879,453170.25922047754,452135.571170535,450731.1384268907
82,PER,Peru,5675.611395384313,5199.6541653612785,5032.005758537872,5067.420323462638,5104.437268658586,5102.855975688997,5133.971599097281,5233.761289595855,5386.99898303254,5452.291761768666,5418.231639437429
83,PHL,Philippines,292732.2006197587,284424.7765333178,279340.9671265803,278416.23345734517,277644.5562030951,277745.16281532974,277605.1242868078,277826.1345821608,280254.27768197603,282196.5013593399,282025.94478209346
84,PRI,Puerto Rico,8549.91169996319,8871.042709790247,8906.517956866172,8719.223601835978,8624.56299922051,8548.509030122808,8562.968752348614,8597.614681073655,8567.099920852641,8382.837753218919,8199.585788123914
85,QAT,Qatar,427.7503921885075,432.3568745096328,437.0251763020488,431.26966059342135,429.2954173343409,424.06658980295043,431.4897292010959,434.6993631875727,454.55789439222013,459.61178890327307,459.51088629744083
86,COG,Republic of Congo,2017.571354554426,2018.1162558716132,2013.5097791268993,2015.814512613565,2009.6333761179628,1994.8426787883693,1987.5080982101877,1987.629711286821,1995.3284858260367,2008.5443026090552,2007.697417037231
87,KNA,Saint Kitts and Nevis,33.757326849494234,34.91921749241256,35.96481992612507,35.500047234433694,34.91904102539814,33.23427966588639,32.36279444877463,31.607402117443172,32.420789158245086,34.16410828555,34.687113454440464
88,LCA,Saint Lucia,162.98069816208346,163.45349908187524,162.92192202761237,162.33117257188167,162.09480736775095,162.2129444165579,161.4447024085335,160.32206178462263,161.56268422761093,162.56705821236943,162.15340682613584
89,VCT,Saint Vincent and the Grenadines,32.14213550452216,31.19278608191442,31.311258764835262,31.904262204088404,31.608197598200732,31.667509888531924,30.895759673561358,30.777362062173797,31.133692277354143,31.964326007438494,32.55645187738398
90,MAF,Saint-Martin,1.2150284162738048,1.2150284162738048,1.1571707367218118,1.330744633354614,1.330744633354614,1.330744633354614,1.330744633354614,1.2728866678103465,1.215028702266079,1.0993129856704662,1.0414550916229834
91,WSM,Samoa,233.95106734105545,237.67013826784384,240.26772910222866,241.44820202327347,239.73607816727818,237.31433989653334,234.65705712285452,232.70854328978163,228.2229982828617,230.2940238588683,231.41556092677382
92,SAU,Saudi Arabia,10010.333596878625,11347.14992119992,11294.80330330263,10921.374970512845,9099.820186873043,7292.2616004709025,6962.768903692372,7050.082589138285,6999.96568860178,6982.354354566682,7034.076669570134
93,SEN,Senegal,126602.8338079343,129262.89261799568,128912.57145674598,128807.35667498404,128147.50715518947,127571.69751857565,126760.2009960659,126755.4563057509,126993.1286461515,127362.00377985192,126923.09223755244
94,SYC,Seychelles,383.1633526877919,384.1327269606996,384.1327269606996,384.37504828193994,383.64802710182516,382.92101739926875,381.58791285084396,381.7695546008506,382.13296418965774,383.10254048837146,382.9813662225715
95,SLE,Sierra Leone,160047.04441880196,159509.85029511928,157514.06276022687,158222.05356766575,157802.44454847166,158216.91046139054,157578.69110899157,157903.42143066946,156854.6682283551,153449.19674669727,150786.59103571734
96,SGP,Singapore,840.3673390590127,772.8531656755192,738.5792243589665,748.7884268296525,755.16960424839,728.3107040625109,708.6218552261357,697.8050331293819,701.3297766110838,697.8054129170755,697.0152676106729
97,SXM,Sint Maarten,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931,5.382280584521931
98,SLB,Solomon Islands,52730.52152207187,52952.95708059247,53038.02573238178,53136.29638460939,52900.29789674096,52455.495529110885,52213.743066885465,52038.221026362655,52353.132188417156,52697.46243843263,52565.00413953258
99,SOM,Somalia,3679.394063609615,3579.86537301676,3540.847040456479,3542.753035087394,3533.33090197704,3516.816086138636,3516.6595954311815,3514.487011772925,3514.7986433513825,3489.316299576698,3463.708335594955
100,ZAF,South Africa,2565.9775923610173,2631.3689764022542,2605.5829636879334,2602.0485069230654,2615.9621342709215,2656.190609375633,2634.3945160314574,2647.507874566637,2660.7762400429383,2677.6298900424104,2654.335208451146
101,LKA,Sri Lanka,25861.24537318538,22852.235660394465,19902.21340273791,18367.230480876773,17938.39969549012,18738.102490067085,19701.905539784235,20019.307439675726,19792.532614518994,18742.76034420225,18119.105829889846
102,SDN,Sudan,1770.472988187453,1216.7715809633005,1019.1158209202047,972.3854957923129,895.452598200662,790.1336330074844,738.5969549413539,774.1065533799067,769.9934081636912,714.173511125857,698.9086104045675
103,SUR,Suriname,75985.29069279505,75473.00471469363,76750.67322745385,77261.58663888506,79365.55024932824,82320.85250048527,83091.89820323943,82169.50843763394,81909.46393794531,81757.42853324344,80738.35083637803
104,STP,São Tomé and Príncipe,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184,48.38520660097184
105,TWN,Taiwan,185.1038568842559,203.35240182857171,207.0863086492928,205.43324838934856,211.25878826564582,208.53012283154064,188.0225035789361,177.8926618463689,163.79922749363834,153.9558430615774,156.4551153726188
106,TZA,Tanzania,113695.55783402847,112188.48960567664,111167.77712939258,111399.65540105505,111035.20050860177,110694.85376419786,110091.43221508028,110046.92757275738,110847.85035830844,111137.37188397441,109861.46646919315
107,THA,Thailand,259818.62092012897,250968.8260542029,245231.38933212543,244128.65685643323,244449.12223514603,244649.5507328242,244939.35063617068,246372.2630668129,246078.35845327258,247808.27057412645,250566.73283093597
108,TLS,Timor-Leste,1046.5587128503887,1054.0952611714984,1041.0553154340917,1041.4768146001713,1036.793036457402,1047.857004114004,1045.6320467097753,1049.0584414682958,1045.510533100016,1051.1591951630712,1048.9360466263806
109,TGO,Togo,53.36174537025121,41.27527509168241,34.92991448309951,35.594663548172946,37.286706180212285,36.92408512618615,36.07807280872079,36.31980925306867,37.64937276625711,42.78616603161011,48.16472694053189
110,TON,Tonga,1055.1859767318538,1042.8825391026576,1048.6306594761334,1064.7990097299446,1070.7912675078842,1085.9135376559398,1085.9813727886901,1079.5071371097533,1069.6811805423931,1056.930887205971,1038.8445013589767
111,TTO,Trinidad and Tobago,8307.319486996392,8240.349240749627,8213.956917544943,8217.000619812872,8236.222931733573,8223.562929685231,8197.321201043227,8192.116726477236,8300.821078429039,8345.756509913157,8189.305246701982
112,TCA,Turks and Caicos Islands,20858.64649473811,14791.164365253673,13141.309771324151,13097.564017497158,12564.785885756977,13586.359224489534,14316.235009045204,14861.888711299272,14359.531737613253,14489.292385818477,15188.261712140338
113,TUV,Tuvalu,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106,8.911715002600106
114,ARE,United Arab Emirates,7582.8696980289715,8034.940590449502,8593.170580571012,8355.091130062678,7712.903077865578,7172.510676319582,7072.381655937475,7236.936374764831,7358.05887063796,7400.473670837364,7386.6060555031245
115,USA,United States,239990.03690359148,238366.15287160192,236022.30942629735,236021.22131688514,232277.25124281898,227822.75721955503,226611.42390293744,226485.75181321442,227371.3582093458,229392.0613223482,230686.60569754848
116,VUT,Vanuatu,1623.029933073137,1630.5612816134562,1632.496237433084,1644.409244334403,1639.3265662872682,1641.3732172602975,1629.531995351538,1640.213472078242,1640.1060897336008,1637.0587727509842,1571.1883227249427
117,VEN,Venezuela,284856.09991757764,283529.51369525347,282254.3690572389,282120.59412203426,281931.50768969423,282285.31492645154,282141.7484733359,283076.27024978696,284062.2636325834,284614.2121031672,284240.04212136054
118,VNM,Vietnam,196419.4912823759,190081.101161662,186415.2358975075,185959.0169198396,185534.6412882959,184334.82529362466,182724.06235709687,182608.70801634368,183814.88010714683,184154.37912857032,184133.73344975192
119,VIR,"Virgin Islands, U.S.",264.87964576719367,252.41251969940657,251.25031396724876,252.4669904395949,255.2510806001119,265.62699386280667,262.3830201300811,265.1671592237601,263.89019701870734,264.7609241817428,259.84045430611894
120,WLF,Wallis and Futuna,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578,29.362413820944578
121,YEM,Yemen,1899.1563097813187,1681.8309836415694,1574.7209474809217,1581.016981363249,1576.8960392200574,1560.5224361672513,1521.7836440738079,1507.4235298594701,1483.581770701007,1498.7559696580624,1446.623560498095
