,index,region,name,2007_count_gain,2008_count_gain,2009_count_gain,2010_count_gain,2015_count_gain,2016_count_gain,2017_count_gain,2018_count_gain,2019_count_gain,2020_count_gain,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_count_loss,2008_count_loss,2009_count_loss,2010_count_loss,2015_count_loss,2016_count_loss,2017_count_loss,2018_count_loss,2019_count_loss,2020_count_loss,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
32,64,SLV,El Salvador,8764,6035,3379,3175,3381,3363,7296,2679,5022,3050,518.7850979990171,357.24591446952286,199.99834718585072,187.93883527786716,200.13768166923705,199.0679240855497,431.8857756683787,158.57531678502022,297.26407174243354,180.5459361650962,5139,2900,3112,5587,9371,5179,3905,2772,9624,6027,304.17344935831176,171.66166866520223,184.20753944032333,330.71531862691154,554.7218350666236,306.5729662996736,231.14021506295308,164.07804904024357,569.6868938646886,356.7141996429282
33,65,GNQ,Equatorial Guinea,1655,1207,1782,1020,1079,357,1109,1239,1920,1295,100.57806210926809,73.35318417290712,108.29691824842642,61.98730385458993,65.57196821557419,21.695265777348997,67.39435022099588,75.29466209989523,116.68116673474672,78.6992265709463,1013,1515,371,839,1681,2709,1950,1691,908,904,61.56099440752732,92.06695103567597,22.545670837144392,50.98705173390512,102.15550626221668,164.62755854957544,118.50247081686803,102.764829489784,55.17930585375223,54.93440227459472
34,66,ERI,Eritrea,1438,703,3979,3725,4664,3527,5248,3825,3303,3500,84.49311139885745,41.25118292717955,233.88811167097975,218.95999331010387,274.6677915025514,207.46352682066933,308.5686549548554,224.81898317194884,194.51224140907513,206.22277572525053,25818,10917,2745,3957,3719,4071,3185,3258,5340,4820,1518.352710938536,642.6784559089426,161.49544983528767,232.9820540276723,218.61440471974714,239.5636863904915,187.27158531053448,191.70688365053405,313.8128045253725,283.6326831825734
35,71,FJI,Fiji,6872,6907,8667,7977,10753,7518,10670,8541,15004,4905,399.9288762235267,401.67713520897314,504.60234663739624,464.11657408345513,625.7137155227535,437.06729362102743,619.8813471718296,496.05909253386,873.2650652639875,285.61263769378843,7844,4959,6167,7591,6659,11319,10224,10043,12184,6204,456.5387570322972,288.1323663669345,358.55499077329534,441.4903144730182,387.2607387186673,658.9146034978025,595.2864710635101,583.9004489934603,708.2574945790747,360.4912860618581
36,74,GUF,French Guiana,119904,24383,26194,22672,93678,31722,32542,14274,20023,24049,7258.751244639755,1476.044092699042,1585.5166115524714,1372.1984088231866,5670.127752059388,1920.4346194817463,1970.1710989824412,864.0081093597112,1212.1286425466292,1455.6849146301006,140271,14895,13413,16754,58983,14671,22974,16232,27403,15739,8490.289661368955,901.6236188477756,812.064979981391,1014.3224083624891,3570.2517965096695,888.1020338479387,1390.472302231535,982.3778815942137,1659.29401737886,952.6848237579043
37,75,PYF,French Polynesia,8,3,6,6,17,19,24,17,77,22,0.4641234711770935,0.17404547142524232,0.3479180213961389,0.34780470991191137,0.985935783801495,1.1019042382142823,1.3923384153165048,0.9861029899798017,4.465217791536162,1.2759789554634628,35,15,12,16,12,6,22,4,8,6,2.0298964141965175,0.8700774962091727,0.6959762836262208,0.9278540938060069,0.6958842734419218,0.34796039499027764,1.275387242818423,0.23185733777142062,0.46396042089372813,0.3478670958363832
38,77,GAB,Gabon,14106,6125,11695,7579,10532,6038,8265,12134,11722,5356,857.3531648353966,372.27869802108654,710.8264681117377,460.64984485774534,640.1296389633975,366.9815004096746,502.31613866126736,737.510495539834,712.4610394445017,325.53526594740856,19477,11432,7781,9454,16304,16351,6501,10092,10688,12482,1183.7786649234095,694.8264695337548,472.90453528760725,574.6015607152502,990.9741356433856,993.8093891617787,395.119763570727,613.3796565294264,649.613665285505,758.652007228736
39,78,GMB,Gambia,28280,9188,7740,5908,8049,5589,10983,12317,12459,5748,1673.309052954087,543.6574507236377,457.9867495846122,349.59418307864127,476.3042942114462,330.7606461721042,649.8631136366179,728.7761710260579,737.279394491843,340.13311326511933,14570,11090,5813,7773,17042,12540,7536,5374,10439,11049,862.1990045501165,656.2546757683708,343.99356212475055,459.95882095393495,1008.3196284083328,742.0295105170397,445.9403573838157,317.9904665266025,617.6733541575559,653.7624096992804
40,81,GHA,Ghana,20313,20911,22666,30195,27971,14213,9956,13104,11771,18189,1228.5828175573054,1264.744077209242,1370.936688312802,1826.2303753675897,1691.7201506381073,859.6101094111458,602.1906257606358,792.6119719158573,711.9589230223046,1100.104903513042,79119,14130,7411,5008,13284,12368,13765,18386,11317,18768,4785.213021239663,854.6645866234905,448.25335066505147,302.92338672022584,803.4995196115258,748.100805708313,832.5570348494173,1112.040431365991,684.5021704776977,1135.1778236483153
41,85,GRD,Grenada,44,51,26,36,52,47,27,69,67,56,2.613800115152858,3.0302204539898256,1.5448730588716224,2.1387547686498345,3.089777914990213,2.7923510959070423,1.6045543423363606,4.100489516777482,3.981779258337448,3.3270665631877807,33,58,31,42,73,63,64,35,47,50,1.9609791209879843,3.445889378583951,1.8416492419778296,2.494932111549668,4.33718805679752,3.74396451145923,3.802990587140551,2.0793192953002744,2.792894571940992,2.971201879279522
42,86,GLP,Guadeloupe,851,280,784,516,586,539,443,547,608,316,49.694887955116535,16.352509759456307,45.783919204630024,30.133046669296036,34.21737894637883,31.475191254291943,25.869950114469933,31.946775914440362,35.505332616672696,18.452978140580615,716,186,522,704,658,478,439,528,744,452,41.81115922788972,10.861998211815722,30.482599962227393,41.11212468202455,38.429391430542466,27.91521822720355,25.63676680675754,30.83360252021639,43.442981603766505,26.39358411560294
43,87,GUM,Guam,0,0,0,0,9,8,5,18,25,20,0.0,0.0,0.0,0.0,0.5325965415062153,0.47338192416946634,0.2958092644661915,1.0651552712473102,1.4792991104197968,1.1836052623482876,0,0,0,0,7,11,27,10,10,13,0.0,0.0,0.0,0.0,0.4142717057297896,0.6508592318781516,1.5974006468439452,0.5916156945345066,0.5916270811255964,0.7691008749509787
